id,Make,Model,Year,Engine_HP,Engine_Cylinders,Highway_MPG,City_MPG
4137,Cadillac,Escalade EXT,2013,403,8,18,13
4138,Cadillac,Escalade EXT,2013,403,8,18,13
4139,Cadillac,Escalade Hybrid,2011,332,8,23,20
4140,Cadillac,Escalade Hybrid,2011,332,8,23,20
4141,Cadillac,Escalade Hybrid,2011,332,8,23,20
4142,Cadillac,Escalade Hybrid,2011,332,8,23,20
4143,Cadillac,Escalade Hybrid,2012,332,8,23,20
4144,Cadillac,Escalade Hybrid,2012,332,8,23,20
4145,Cadillac,Escalade Hybrid,2012,332,8,23,20
4146,Cadillac,Escalade Hybrid,2012,332,8,23,20
4147,Cadillac,Escalade Hybrid,2013,332,8,23,20
4148,Cadillac,Escalade Hybrid,2013,332,8,23,20
4149,Cadillac,Escalade Hybrid,2013,332,8,23,20
4150,Cadillac,Escalade Hybrid,2013,332,8,23,20
4151,Cadillac,Escalade,2015,420,8,21,15
4152,Cadillac,Escalade,2015,420,8,21,15
4153,Cadillac,Escalade,2015,420,8,21,15
4154,Cadillac,Escalade,2015,420,8,22,15
4155,Cadillac,Escalade,2015,420,8,21,15
4156,Cadillac,Escalade,2015,420,8,22,15
4157,Cadillac,Escalade,2015,420,8,21,15
4158,Cadillac,Escalade,2015,420,8,22,15
4159,Cadillac,Escalade,2015,420,8,21,14
4160,Cadillac,Escalade,2015,420,8,21,14
4161,Cadillac,Escalade,2015,420,8,21,15
4162,Cadillac,Escalade,2015,420,8,21,15
4163,Cadillac,Escalade,2015,420,8,21,14
4164,Cadillac,Escalade,2015,420,8,22,15
4165,Cadillac,Escalade,2016,420,8,22,15
4166,Cadillac,Escalade,2016,420,8,22,15
4167,Cadillac,Escalade,2016,420,8,21,15
4168,Cadillac,Escalade,2016,420,8,21,15
4169,Cadillac,Escalade,2016,420,8,21,15
4170,Cadillac,Escalade,2016,420,8,22,15
4171,Cadillac,Escalade,2016,420,8,21,15
4172,Cadillac,Escalade,2016,420,8,22,15
4173,Cadillac,Escalade,2017,420,8,22,15
4174,Cadillac,Escalade,2017,420,8,20,15
4175,Cadillac,Escalade,2017,420,8,22,15
4176,Cadillac,Escalade,2017,420,8,20,15
4177,Cadillac,Escalade,2017,420,8,20,15
4178,Cadillac,Escalade,2017,420,8,20,15
4179,Cadillac,Escalade,2017,420,8,22,15
4180,Cadillac,Escalade,2017,420,8,22,15
4181,Ford,Escape Hybrid,2009,177,4,31,34
4182,Ford,Escape Hybrid,2009,177,4,27,29
4183,Ford,Escape Hybrid,2009,177,4,31,34
4184,Ford,Escape Hybrid,2009,177,4,27,29
4185,Ford,Escape Hybrid,2010,177,4,27,30
4186,Ford,Escape Hybrid,2010,177,4,31,34
4187,Ford,Escape Hybrid,2010,177,4,27,30
4188,Ford,Escape Hybrid,2010,177,4,31,34
4189,Ford,Escape Hybrid,2011,177,4,31,34
4190,Ford,Escape Hybrid,2011,177,4,27,30
4191,Ford,Escape Hybrid,2011,177,4,27,30
4192,Ford,Escape Hybrid,2011,177,4,31,34
4193,Ford,Escape,2015,178,4,32,23
4194,Ford,Escape,2015,178,4,32,23
4195,Ford,Escape,2015,178,4,30,22
4196,Ford,Escape,2015,168,4,31,22
4197,Ford,Escape,2015,178,4,30,22
4198,Ford,Escape,2016,178,4,29,22
4199,Ford,Escape,2016,178,4,32,23
4200,Ford,Escape,2016,178,4,32,23
4201,Ford,Escape,2016,168,4,31,22
4202,Ford,Escape,2016,178,4,29,22
4203,Ford,Escape,2017,168,4,29,21
4204,Ford,Escape,2017,,4,30,23
4205,Ford,Escape,2017,,4,28,22
4206,Ford,Escape,2017,,4,28,22
4207,Ford,Escape,2017,,4,30,23
4208,Ford,Escort,2001,130,4,31,23
4209,Ford,Escort,2002,130,4,31,22
4210,Ford,Escort,2002,130,4,31,23
4211,Ford,Escort,2002,110,4,32,23
4212,Ford,Escort,2002,130,4,31,22
4213,Ford,Escort,2002,110,4,32,23
4214,Ford,Escort,2003,130,4,30,23
4215,Ford,Escort,2003,130,4,30,23
4216,Ford,Escort,2003,130,4,30,23
4217,Lotus,Esprit,2002,350,8,21,14
4218,Lotus,Esprit,2003,350,8,21,14
4219,Lotus,Esprit,2004,350,8,21,14
4220,Buick,Estate Wagon,1990,140,8,22,15
4221,Suzuki,Esteem,2000,122,4,32,24
4222,Suzuki,Esteem,2000,95,4,33,26
4223,Suzuki,Esteem,2000,122,4,31,24
4224,Suzuki,Esteem,2000,122,4,31,24
4225,Suzuki,Esteem,2001,122,4,30,23
4226,Suzuki,Esteem,2001,122,4,30,23
4227,Suzuki,Esteem,2001,122,4,30,26
4228,Suzuki,Esteem,2001,122,4,30,23
4229,Suzuki,Esteem,2001,122,4,30,26
4230,Suzuki,Esteem,2001,122,4,30,26
4231,Suzuki,Esteem,2001,122,4,32,24
4232,Suzuki,Esteem,2001,122,4,30,23
4233,Suzuki,Esteem,2001,122,4,32,24
4234,Suzuki,Esteem,2001,122,4,30,26
4235,Suzuki,Esteem,2001,122,4,30,23
4236,Suzuki,Esteem,2001,122,4,32,24
4237,Suzuki,Esteem,2001,122,4,32,24
4238,Suzuki,Esteem,2001,122,4,31,24
4239,Suzuki,Esteem,2001,122,4,32,24
4240,Suzuki,Esteem,2001,122,4,32,24
4241,Suzuki,Esteem,2001,122,4,30,23
4242,Suzuki,Esteem,2002,122,4,32,24
4243,Suzuki,Esteem,2002,122,4,30,23
4244,Suzuki,Esteem,2002,122,4,31,24
4245,Suzuki,Esteem,2002,122,4,30,23
4246,Suzuki,Esteem,2002,122,4,31,24
4247,Suzuki,Esteem,2002,122,4,30,23
4248,Suzuki,Esteem,2002,122,4,30,23
4249,Suzuki,Esteem,2002,122,4,30,23
4250,Suzuki,Esteem,2002,122,4,32,24
4251,Suzuki,Esteem,2002,122,4,30,23
4252,Volkswagen,EuroVan,2001,201,6,18,15
4253,Volkswagen,EuroVan,2001,201,6,18,15
4254,Volkswagen,EuroVan,2002,201,6,18,15
4255,Volkswagen,EuroVan,2002,201,6,18,15
4256,Volkswagen,EuroVan,2003,201,6,18,15
4257,Volkswagen,EuroVan,2003,201,6,18,15
4258,Lotus,Evora 400,2017,400,6,39,21
4259,Lotus,Evora 400,2017,400,6,39,21
4260,Lotus,Evora,2011,276,6,27,18
4261,Lotus,Evora,2011,276,6,26,18
4262,Lotus,Evora,2013,276,6,26,18
4263,Lotus,Evora,2013,345,6,26,17
4264,Lotus,Evora,2013,345,6,26,17
4265,Lotus,Evora,2013,276,6,26,18
4266,Lotus,Evora,2014,345,6,26,17
4267,Lotus,Evora,2014,276,6,26,18
4268,Lotus,Evora,2014,345,6,26,17
4269,Lotus,Evora,2014,276,6,26,18
4270,Infiniti,EX35,2008,297,6,24,17
4271,Infiniti,EX35,2008,297,6,23,16
4272,Infiniti,EX35,2008,297,6,23,16
4273,Infiniti,EX35,2008,297,6,24,17
4274,Infiniti,EX35,2009,297,6,23,16
4275,Infiniti,EX35,2009,297,6,23,16
4276,Infiniti,EX35,2009,297,6,24,17
4277,Infiniti,EX35,2009,297,6,24,17
4278,Infiniti,EX35,2010,297,6,24,17
4279,Infiniti,EX35,2010,297,6,23,16
4280,Infiniti,EX35,2010,297,6,23,16
4281,Infiniti,EX35,2010,297,6,24,17
4282,Hyundai,Excel,1992,81,4,33,25
4283,Hyundai,Excel,1992,81,4,30,25
4284,Hyundai,Excel,1992,81,4,30,25
4285,Hyundai,Excel,1992,81,4,33,25
4286,Hyundai,Excel,1993,81,4,30,25
4287,Hyundai,Excel,1993,81,4,33,25
4288,Hyundai,Excel,1993,81,4,33,25
4289,Hyundai,Excel,1993,81,4,30,25
4290,Hyundai,Excel,1994,81,4,33,24
4291,Hyundai,Excel,1994,81,4,33,24
4292,Hyundai,Excel,1994,81,4,33,24
4293,Lotus,Exige,2009,257,4,26,20
4294,Lotus,Exige,2009,240,4,26,20
4295,Lotus,Exige,2010,240,4,26,20
4296,Lotus,Exige,2011,240,4,26,20
4297,Lotus,Exige,2011,257,4,26,20
4298,Lotus,Exige,2011,257,4,26,20
4299,Infiniti,EX,2011,297,6,24,17
4300,Infiniti,EX,2011,297,6,24,17
4301,Infiniti,EX,2011,297,6,24,17
4302,Infiniti,EX,2011,297,6,24,17
4303,Infiniti,EX,2012,297,6,24,17
4304,Infiniti,EX,2012,297,6,24,17
4305,Infiniti,EX,2012,297,6,24,17
4306,Infiniti,EX,2012,297,6,24,17
4307,Infiniti,EX,2013,325,6,25,17
4308,Infiniti,EX,2013,325,6,24,17
4309,Infiniti,EX,2013,325,6,25,17
4310,Infiniti,EX,2013,325,6,24,17
4311,Ford,Expedition,2016,365,6,20,15
4312,Ford,Expedition,2016,365,6,21,15
4313,Ford,Expedition,2016,365,6,21,15
4314,Ford,Expedition,2016,365,6,22,16
4315,Ford,Expedition,2016,365,6,20,14
4316,Ford,Expedition,2016,365,6,21,15
4317,Ford,Expedition,2016,365,6,20,14
4318,Ford,Expedition,2016,365,6,20,14
4319,Ford,Expedition,2016,365,6,22,16
4320,Ford,Expedition,2016,365,6,20,15
4321,Ford,Expedition,2016,365,6,20,15
4322,Ford,Expedition,2016,365,6,22,16
4323,Ford,Expedition,2016,365,6,21,15
4324,Ford,Expedition,2016,365,6,20,15
4325,Ford,Expedition,2016,365,6,22,16
4326,Ford,Expedition,2016,365,6,20,14
4327,Ford,Expedition,2016,365,6,22,16
4328,Ford,Expedition,2016,365,6,20,14
4329,Ford,Expedition,2016,365,6,20,15
4330,Ford,Expedition,2016,365,6,21,15
4331,Ford,Expedition,2017,365,6,20,15
4332,Ford,Expedition,2017,365,6,20,15
4333,Ford,Expedition,2017,365,6,20,15
4334,Ford,Expedition,2017,365,6,21,15
4335,Ford,Expedition,2017,365,6,20,15
4336,Ford,Expedition,2017,365,6,20,15
4337,Ford,Expedition,2017,365,6,21,15
4338,Ford,Expedition,2017,365,6,21,15
4339,Ford,Expedition,2017,365,6,19,15
4340,Ford,Expedition,2017,365,6,19,15
4341,Ford,Expedition,2017,365,6,19,15
4342,Ford,Expedition,2017,365,6,20,15
4343,Ford,Expedition,2017,365,6,20,15
4344,Ford,Expedition,2017,365,6,20,15
4345,Ford,Expedition,2017,365,6,21,15
4346,Ford,Expedition,2017,365,6,19,15
4347,Ford,Explorer Sport Trac,2008,292,8,19,13
4348,Ford,Explorer Sport Trac,2008,292,8,19,13
4349,Ford,Explorer Sport Trac,2008,210,6,19,13
4350,Ford,Explorer Sport Trac,2008,210,6,19,13
4351,Ford,Explorer Sport Trac,2008,210,6,20,14
4352,Ford,Explorer Sport Trac,2008,292,8,20,13
4353,Ford,Explorer Sport Trac,2008,210,6,19,13
4354,Ford,Explorer Sport Trac,2008,292,8,20,13
4355,Ford,Explorer Sport Trac,2008,210,6,20,14
4356,Ford,Explorer Sport Trac,2008,292,8,19,13
4357,Ford,Explorer Sport Trac,2009,292,8,21,15
4358,Ford,Explorer Sport Trac,2009,210,6,20,14
4359,Ford,Explorer Sport Trac,2009,210,6,19,13
4360,Ford,Explorer Sport Trac,2009,292,8,19,14
4361,Ford,Explorer Sport Trac,2009,292,8,19,14
4362,Ford,Explorer Sport Trac,2009,210,6,20,14
4363,Ford,Explorer Sport Trac,2009,292,8,19,14
4364,Ford,Explorer Sport Trac,2009,292,8,21,15
4365,Ford,Explorer Sport Trac,2009,292,8,21,15
4366,Ford,Explorer Sport Trac,2009,210,6,19,13
4367,Ford,Explorer Sport Trac,2009,210,6,20,14
4368,Ford,Explorer Sport Trac,2009,210,6,19,13
4369,Ford,Explorer Sport Trac,2010,210,6,20,14
4370,Ford,Explorer Sport Trac,2010,210,6,19,13
4371,Ford,Explorer Sport Trac,2010,210,6,20,14
4372,Ford,Explorer Sport Trac,2010,210,6,19,13
4373,Ford,Explorer Sport Trac,2010,210,6,19,13
4374,Ford,Explorer Sport,2001,203,6,18,14
4375,Ford,Explorer Sport,2001,203,6,20,16
4376,Ford,Explorer Sport,2002,203,6,20,15
4377,Ford,Explorer Sport,2002,203,6,18,14
4378,Ford,Explorer Sport,2002,203,6,20,16
4379,Ford,Explorer Sport,2002,203,6,18,13
4380,Ford,Explorer Sport,2002,203,6,20,15
4381,Ford,Explorer Sport,2002,203,6,20,15
4382,Ford,Explorer Sport,2002,203,6,18,13
4383,Ford,Explorer Sport,2002,203,6,18,13
4384,Ford,Explorer Sport,2003,203,6,19,14
4385,Ford,Explorer Sport,2003,203,6,18,14
4386,Ford,Explorer Sport,2003,203,6,19,14
4387,Ford,Explorer Sport,2003,203,6,19,14
4388,Ford,Explorer Sport,2003,203,6,18,14
4389,Ford,Explorer Sport,2003,203,6,17,14
4390,Ford,Explorer Sport,2003,203,6,18,14
4391,Ford,Explorer Sport,2003,203,6,20,15
4392,Ford,Explorer,2015,290,6,24,17
4393,Ford,Explorer,2015,290,6,23,17
4394,Ford,Explorer,2015,290,6,24,17
4395,Ford,Explorer,2015,290,6,23,17
4396,Ford,Explorer,2015,290,6,24,17
4397,Ford,Explorer,2015,365,6,22,16
4398,Ford,Explorer,2015,290,6,23,17
4399,Ford,Explorer,2016,290,6,23,16
4400,Ford,Explorer,2016,290,6,24,17
4401,Ford,Explorer,2016,365,6,22,16
4402,Ford,Explorer,2016,365,6,22,16
4403,Ford,Explorer,2016,290,6,24,17
4404,Ford,Explorer,2016,290,6,23,16
4405,Ford,Explorer,2016,290,6,23,16
4406,Ford,Explorer,2016,290,6,24,17
4407,Ford,Explorer,2017,365,6,22,16
4408,Ford,Explorer,2017,290,6,23,16
4409,Ford,Explorer,2017,280,4,27,19
4410,Ford,Explorer,2017,290,6,24,17
4411,Ford,Explorer,2017,290,6,24,17
4412,Ford,Explorer,2017,365,6,22,16
4413,Ford,Explorer,2017,290,6,23,16
4414,Ford,Explorer,2017,280,4,25,18
4415,Mitsubishi,Expo,1993,136,4,26,19
4416,Mitsubishi,Expo,1993,136,4,22,17
4417,Mitsubishi,Expo,1993,113,4,26,21
4418,Mitsubishi,Expo,1993,136,4,26,19
4419,Mitsubishi,Expo,1993,136,4,22,17
4420,Mitsubishi,Expo,1993,136,4,22,17
4421,Mitsubishi,Expo,1993,136,4,26,19
4422,Mitsubishi,Expo,1994,136,4,22,18
4423,Mitsubishi,Expo,1994,136,4,24,18
4424,Mitsubishi,Expo,1994,113,4,27,21
4425,Mitsubishi,Expo,1994,136,4,25,19
4426,Mitsubishi,Expo,1994,136,4,25,19
4427,Mitsubishi,Expo,1995,136,4,21,17
4428,Mitsubishi,Expo,1995,136,4,24,18
4429,Chevrolet,Express Cargo,2014,310,8,17,13
4430,Chevrolet,Express Cargo,2014,195,6,19,14
4431,Chevrolet,Express,2014,310,8,17,13
4432,Chevrolet,Express,2014,285,8,17,11
4433,Chevrolet,Express,2014,310,8,17,13
4434,Chevrolet,Express,2014,285,8,17,11
4435,Chevrolet,Express,2014,285,8,17,11
4436,Chevrolet,Express,2015,285,8,17,11
4437,Chevrolet,Express,2015,285,8,17,11
4438,Chevrolet,Express,2015,285,8,17,11
4439,Chevrolet,Express,2015,285,8,17,11
4440,Chevrolet,Express,2015,285,8,17,11
4441,Chevrolet,Express,2015,285,8,17,11
4442,Chevrolet,Express,2016,285,8,16,11
4443,Chevrolet,Express,2016,285,8,16,11
4444,Chevrolet,Express,2016,285,8,16,11
4445,Chevrolet,Express,2016,285,8,16,11
4446,Chevrolet,Express,2016,285,8,16,11
4447,Chevrolet,Express,2016,285,8,16,11
4448,Ford,F-150 Heritage,2004,202,6,19,15
4449,Ford,F-150 Heritage,2004,231,8,17,13
4450,Ford,F-150 Heritage,2004,202,6,18,13
4451,Ford,F-150 Heritage,2004,202,6,19,15
4452,Ford,F-150 Heritage,2004,202,6,18,13
4453,Ford,F-150 Heritage,2004,202,6,19,15
4454,Ford,F-150 Heritage,2004,202,6,19,15
4455,Ford,F-150 Heritage,2004,231,8,17,13
4456,Ford,F-150 Heritage,2004,202,6,19,15
4457,Ford,F-150 Heritage,2004,202,6,19,15
4458,Ford,F-150 Heritage,2004,202,6,18,13
4459,Ford,F-150 Heritage,2004,202,6,19,15
4460,Ford,F-150 Heritage,2004,202,6,18,13
4461,Ford,F-150 Heritage,2004,202,6,19,15
4462,Ford,F-150 Heritage,2004,231,8,18,14
4463,Ford,F-150 Heritage,2004,231,8,18,14
4464,Ford,F-150 Heritage,2004,231,8,17,13
4465,Ford,F-150 Heritage,2004,202,6,18,13
4466,Ford,F-150 Heritage,2004,231,8,17,13
4467,Ford,F-150 Heritage,2004,202,6,18,13
4468,Ford,F-150 SVT Lightning,1995,240,8,15,11
4469,Ford,F-150 SVT Lightning,1999,360,8,15,12
4470,Ford,F-150 SVT Lightning,2000,360,8,15,12
4471,Ford,F-150,2015,325,6,23,18
4472,Ford,F-150,2015,282,6,25,18
4473,Ford,F-150,2015,325,6,26,19
4474,Ford,F-150,2015,282,6,25,18
4475,Ford,F-150,2015,385,8,21,15
4476,Ford,F-150,2015,385,8,21,15
4477,Ford,F-150,2015,325,6,26,19
4478,Ford,F-150,2015,282,6,23,17
4479,Ford,F-150,2015,385,8,21,15
4480,Ford,F-150,2015,282,6,25,18
4481,Ford,F-150,2015,282,6,23,17
4482,Ford,F-150,2015,385,8,21,15
4483,Ford,F-150,2015,385,8,21,15
4484,Ford,F-150,2015,325,6,26,19
4485,Ford,F-150,2015,325,6,26,19
4486,Ford,F-150,2015,282,6,23,17
4487,Ford,F-150,2015,282,6,25,18
4488,Ford,F-150,2015,385,8,22,15
4489,Ford,F-150,2015,385,8,21,15
4490,Ford,F-150,2015,282,6,25,18
4491,Ford,F-150,2015,385,8,21,15
4492,Ford,F-150,2015,325,6,26,19
4493,Ford,F-150,2015,385,8,22,15
4494,Ford,F-150,2015,282,6,23,17
4495,Ford,F-150,2015,325,6,26,19
4496,Ford,F-150,2015,282,6,23,17
4497,Ford,F-150,2015,385,8,22,15
4498,Ford,F-150,2015,282,6,23,17
4499,Ford,F-150,2015,325,6,26,19
4500,Ford,F-150,2015,385,8,21,15
4501,Ford,F-150,2015,385,8,21,15
4502,Ford,F-150,2015,282,6,25,18
4503,Ford,F-150,2015,282,6,25,18
4504,Ford,F-150,2015,325,6,26,19
4505,Ford,F-150,2015,282,6,25,18
4506,Ford,F-150,2015,385,8,21,15
4507,Ford,F-150,2015,325,6,23,18
4508,Ford,F-150,2015,282,6,23,17
4509,Ford,F-150,2015,385,8,21,15
4510,Ford,F-150,2015,282,6,23,17
4511,Ford,F-150,2016,282,6,23,17
4512,Ford,F-150,2016,385,8,21,15
4513,Ford,F-150,2016,282,6,25,18
4514,Ford,F-150,2016,282,6,25,18
4515,Ford,F-150,2016,282,6,25,18
4516,Ford,F-150,2016,385,8,22,15
4517,Ford,F-150,2016,385,8,21,15
4518,Ford,F-150,2016,385,8,21,15
4519,Ford,F-150,2016,385,8,21,15
4520,Ford,F-150,2016,385,8,21,15
4521,Ford,F-150,2016,282,6,25,18
4522,Ford,F-150,2016,282,6,23,17
4523,Ford,F-150,2016,282,6,25,18
4524,Ford,F-150,2016,325,6,26,19
4525,Ford,F-150,2016,365,6,25,18
4526,Ford,F-150,2016,325,6,26,19
4527,Ford,F-150,2016,385,8,21,15
4528,Ford,F-150,2016,365,6,23,17
4529,Ford,F-150,2016,282,6,25,18
4530,Ford,F-150,2016,325,6,23,18
4531,Ford,F-150,2016,282,6,25,18
4532,Ford,F-150,2016,282,6,23,17
4533,Ford,F-150,2016,282,6,23,17
4534,Ford,F-150,2016,325,6,26,19
4535,Ford,F-150,2016,282,6,25,18
4536,Ford,F-150,2016,282,6,23,17
4537,Ford,F-150,2016,325,6,26,19
4538,Ford,F-150,2016,325,6,26,19
4539,Ford,F-150,2016,325,6,26,19
4540,Ford,F-150,2016,325,6,23,18
4541,Ford,F-150,2016,385,8,21,15
4542,Ford,F-150,2016,385,8,22,15
4543,Ford,F-150,2016,385,8,21,15
4544,Ford,F-150,2016,385,8,21,15
4545,Ford,F-150,2016,325,6,26,19
4546,Ford,F-150,2016,282,6,23,17
4547,Ford,F-150,2016,282,6,23,17
4548,Ford,F-150,2016,325,6,26,19
4549,Ford,F-150,2016,282,6,23,17
4550,Ford,F-150,2016,385,8,22,15
4551,Ford,F-150,2016,385,8,21,15
4552,Ford,F-150,2016,385,8,21,15
4553,Ford,F-150,2017,325,6,26,19
4554,Ford,F-150,2017,450,6,18,15
4555,Ford,F-150,2017,385,8,21,15
4556,Ford,F-150,2017,385,8,21,15
4557,Ford,F-150,2017,365,6,25,18
4558,Ford,F-150,2017,450,6,18,15
4559,Ford,F-150,2017,325,6,26,19
4560,Ford,F-150,2017,385,8,21,15
4561,Ford,F-150,2017,282,6,25,18
4562,Ford,F-150,2017,282,6,23,17
4563,Ford,F-150,2017,282,6,25,18
4564,Ford,F-150,2017,385,8,21,15
4565,Ford,F-150,2017,325,6,23,18
4566,Ford,F-150,2017,385,8,21,15
4567,Ford,F-150,2017,282,6,23,17
4568,Ford,F-150,2017,325,6,26,19
4569,Ford,F-150,2017,385,8,21,15
4570,Ford,F-150,2017,385,8,21,15
4571,Ford,F-150,2017,282,6,25,18
4572,Ford,F-150,2017,385,8,22,15
4573,Ford,F-150,2017,385,8,21,15
4574,Ford,F-150,2017,385,8,21,15
4575,Ford,F-150,2017,282,6,23,17
4576,Ford,F-150,2017,325,6,26,19
4577,Ford,F-150,2017,282,6,23,17
4578,Ford,F-150,2017,325,6,26,19
4579,Ford,F-150,2017,385,8,22,15
4580,Ford,F-150,2017,282,6,23,17
4581,Ford,F-150,2017,385,8,21,15
4582,Ford,F-150,2017,325,6,26,19
4583,Ford,F-150,2017,282,6,25,18
4584,Ford,F-150,2017,282,6,23,17
4585,Ford,F-150,2017,325,6,23,18
4586,Ford,F-150,2017,282,6,25,18
4587,Ford,F-150,2017,325,6,26,19
4588,Ford,F-150,2017,385,8,22,15
4589,Ford,F-150,2017,282,6,25,18
4590,Ford,F-150,2017,282,6,25,18
4591,Ford,F-150,2017,282,6,25,18
4592,Ford,F-150,2017,282,6,23,17
4593,Ford,F-150,2017,365,6,23,17
4594,Ford,F-150,2017,325,6,26,19
4595,Ford,F-150,2017,282,6,23,17
4596,Ford,F-150,2017,385,8,22,15
4597,Ford,F-250,1997,220,8,17,12
4598,Ford,F-250,1997,220,8,17,12
4599,Ford,F-250,1997,220,8,17,12
4600,Ford,F-250,1997,220,8,17,12
4601,Ford,F-250,1997,220,8,17,12
4602,Ford,F-250,1997,220,8,17,12
4603,Ford,F-250,1997,220,8,17,12
4604,Ford,F-250,1997,220,8,17,12
4605,Ford,F-250,1997,220,8,17,12
4606,Ford,F-250,1997,220,8,17,12
4607,Ford,F-250,1997,220,8,17,12
4608,Ford,F-250,1997,220,8,17,12
4609,Ford,F-250,1997,220,8,17,12
4610,Ford,F-250,1997,220,8,17,12
4611,Ford,F-250,1997,220,8,17,12
4612,Ford,F-250,1997,220,8,17,12
4613,Ford,F-250,1998,220,8,17,13
4614,Ford,F-250,1998,220,8,18,13
4615,Ford,F-250,1998,220,8,18,13
4616,Ford,F-250,1998,220,8,18,13
4617,Ford,F-250,1998,220,8,16,13
4618,Ford,F-250,1998,220,8,16,13
4619,Ford,F-250,1998,220,8,16,13
4620,Ford,F-250,1998,220,8,17,13
4621,Ford,F-250,1998,220,8,18,13
4622,Ford,F-250,1998,220,8,16,13
4623,Ford,F-250,1998,220,8,16,13
4624,Ford,F-250,1998,220,8,17,13
4625,Ford,F-250,1998,220,8,17,13
4626,Ford,F-250,1998,220,8,16,13
4627,Ford,F-250,1998,220,8,16,13
4628,Ford,F-250,1998,220,8,16,13
4629,Ford,F-250,1999,220,8,17,13
4630,Ford,F-250,1999,220,8,17,12
4631,Ford,F-250,1999,220,8,16,12
4632,Ford,F-250,1999,220,8,15,12
4633,Ford,F-250,1999,220,8,17,13
4634,Ford,F-250,1999,220,8,16,12
4635,Ford,F-250,1999,220,8,16,12
4636,Ford,F-250,1999,220,8,17,13
4637,Ford,F-250,1999,220,8,17,13
4638,Ford,F-250,1999,220,8,17,13
4639,Ford,F-250,1999,220,8,16,12
4640,Ford,F-250,1999,220,8,15,12
4641,Ford,F-250,1999,220,8,17,12
4642,Ford,F-250,1999,220,8,16,12
4643,Ford,F-250,1999,220,8,16,12
4644,Ford,F-250,1999,220,8,17,13
4645,Ferrari,F12 Berlinetta,2013,731,12,16,11
4646,Ferrari,F12 Berlinetta,2014,731,12,16,11
4647,Ferrari,F12 Berlinetta,2015,731,12,16,11
4648,Ferrari,F430,2007,483,8,16,11
4649,Ferrari,F430,2007,483,8,16,11
4650,Ferrari,F430,2007,483,8,16,11
4651,Ferrari,F430,2007,483,8,16,11
4652,Ferrari,F430,2007,483,8,16,11
4653,Ferrari,F430,2008,483,8,16,11
4654,Ferrari,F430,2008,483,8,16,11
4655,Ferrari,F430,2008,483,8,16,11
4656,Ferrari,F430,2008,483,8,16,11
4657,Ferrari,F430,2009,483,8,16,11
4658,Ferrari,F430,2009,483,8,16,11
4659,Ferrari,F430,2009,483,8,16,11
4660,Ferrari,F430,2009,483,8,16,11
4661,Ford,Festiva,1991,63,4,38,30
4662,Ford,Festiva,1991,63,4,38,30
4663,Ford,Festiva,1992,63,4,37,30
4664,Ford,Festiva,1992,63,4,37,30
4665,Ford,Festiva,1993,63,4,38,30
4666,Ford,Festiva,1993,63,4,38,30
4667,Ferrari,FF,2013,651,12,16,11
4668,Ferrari,FF,2014,651,12,16,11
4669,Ferrari,FF,2015,651,12,16,11
4670,Ford,Fiesta,2015,120,4,36,28
4671,Ford,Fiesta,2015,197,4,35,26
4672,Ford,Fiesta,2015,120,4,36,28
4673,Ford,Fiesta,2015,120,4,36,28
4674,Ford,Fiesta,2015,120,4,36,28
4675,Ford,Fiesta,2015,120,4,36,28
4676,Ford,Fiesta,2015,120,4,36,28
4677,Ford,Fiesta,2016,120,4,35,27
4678,Ford,Fiesta,2016,120,4,35,27
4679,Ford,Fiesta,2016,120,4,35,27
4680,Ford,Fiesta,2016,120,4,35,27
4681,Ford,Fiesta,2016,120,4,35,27
4682,Ford,Fiesta,2016,120,4,35,27
4683,Ford,Fiesta,2016,197,4,32,26
4684,Ford,Fiesta,2017,120,4,35,27
4685,Ford,Fiesta,2017,120,4,36,27
4686,Ford,Fiesta,2017,197,4,32,26
4687,Ford,Fiesta,2017,120,4,35,27
4688,Ford,Fiesta,2017,120,4,35,27
4689,Ford,Fiesta,2017,120,4,35,27
4690,Ford,Fiesta,2017,120,4,36,27
4691,Pontiac,Firebird,2000,200,6,28,17
4692,Pontiac,Firebird,2000,305,8,23,15
4693,Pontiac,Firebird,2000,305,8,23,15
4694,Pontiac,Firebird,2000,305,8,23,15
4695,Pontiac,Firebird,2000,200,6,28,17
4696,Pontiac,Firebird,2001,310,8,23,16
4697,Pontiac,Firebird,2001,200,6,28,17
4698,Pontiac,Firebird,2001,310,8,23,16
4699,Pontiac,Firebird,2001,200,6,28,17
4700,Pontiac,Firebird,2001,310,8,23,16
4701,Pontiac,Firebird,2002,310,8,23,16
4702,Pontiac,Firebird,2002,310,8,23,16
4703,Pontiac,Firebird,2002,310,8,23,16
4704,Pontiac,Firebird,2002,200,6,29,17
4705,Pontiac,Firebird,2002,200,6,28,17
4706,Honda,Fit EV,2013,,0,105,132
4707,Honda,Fit EV,2014,,0,105,132
4708,Honda,Fit,2015,130,4,37,29
4709,Honda,Fit,2015,130,4,37,29
4710,Honda,Fit,2015,130,4,38,32
4711,Honda,Fit,2015,130,4,38,32
4712,Honda,Fit,2015,130,4,41,33
4713,Honda,Fit,2015,130,4,38,32
4714,Honda,Fit,2016,130,4,38,32
4715,Honda,Fit,2016,130,4,38,32
4716,Honda,Fit,2016,130,4,41,33
4717,Honda,Fit,2016,130,4,38,32
4718,Honda,Fit,2016,130,4,37,29
